status	seconds	page	total	suspect_md	pdf	page_txt
ok	2.4	86	86	Biologia - Maturana - Autopoiesis e cognição - a4a5f96333.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Biologia/Maturana - Autopoiesis e cognição.pdf	ocr-reconvertidos-rapid/_page-ocr/Maturana - Autopoiesis e cognição/0086.txt
ok	0.77	1	87	Metodologia - Adorno - Notas de literatura I - aa9bf37820.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Metodologia/Adorno - Notas de literatura I.pdf	ocr-reconvertidos-rapid/_page-ocr/Adorno - Notas de literatura I/0001.txt
ok	1.49	2	87	Metodologia - Adorno - Notas de literatura I - aa9bf37820.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Metodologia/Adorno - Notas de literatura I.pdf	ocr-reconvertidos-rapid/_page-ocr/Adorno - Notas de literatura I/0002.txt
ok	1.15	3	87	Metodologia - Adorno - Notas de literatura I - aa9bf37820.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Metodologia/Adorno - Notas de literatura I.pdf	ocr-reconvertidos-rapid/_page-ocr/Adorno - Notas de literatura I/0003.txt
ok	2.12	4	87	Metodologia - Adorno - Notas de literatura I - aa9bf37820.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Metodologia/Adorno - Notas de literatura I.pdf	ocr-reconvertidos-rapid/_page-ocr/Adorno - Notas de literatura I/0004.txt
ok	0.38	5	87	Metodologia - Adorno - Notas de literatura I - aa9bf37820.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Metodologia/Adorno - Notas de literatura I.pdf	ocr-reconvertidos-rapid/_page-ocr/Adorno - Notas de literatura I/0005.txt
ok	0.5	6	87	Metodologia - Adorno - Notas de literatura I - aa9bf37820.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Metodologia/Adorno - Notas de literatura I.pdf	ocr-reconvertidos-rapid/_page-ocr/Adorno - Notas de literatura I/0006.txt
ok	1.21	7	87	Metodologia - Adorno - Notas de literatura I - aa9bf37820.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Metodologia/Adorno - Notas de literatura I.pdf	ocr-reconvertidos-rapid/_page-ocr/Adorno - Notas de literatura I/0007.txt
ok	2.86	8	87	Metodologia - Adorno - Notas de literatura I - aa9bf37820.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Metodologia/Adorno - Notas de literatura I.pdf	ocr-reconvertidos-rapid/_page-ocr/Adorno - Notas de literatura I/0008.txt
ok	2.81	9	87	Metodologia - Adorno - Notas de literatura I - aa9bf37820.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Metodologia/Adorno - Notas de literatura I.pdf	ocr-reconvertidos-rapid/_page-ocr/Adorno - Notas de literatura I/0009.txt
ok	2.92	10	87	Metodologia - Adorno - Notas de literatura I - aa9bf37820.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Metodologia/Adorno - Notas de literatura I.pdf	ocr-reconvertidos-rapid/_page-ocr/Adorno - Notas de literatura I/0010.txt
ok	2.95	11	87	Metodologia - Adorno - Notas de literatura I - aa9bf37820.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Metodologia/Adorno - Notas de literatura I.pdf	ocr-reconvertidos-rapid/_page-ocr/Adorno - Notas de literatura I/0011.txt
ok	2.84	12	87	Metodologia - Adorno - Notas de literatura I - aa9bf37820.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Metodologia/Adorno - Notas de literatura I.pdf	ocr-reconvertidos-rapid/_page-ocr/Adorno - Notas de literatura I/0012.txt
ok	2.91	13	87	Metodologia - Adorno - Notas de literatura I - aa9bf37820.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Metodologia/Adorno - Notas de literatura I.pdf	ocr-reconvertidos-rapid/_page-ocr/Adorno - Notas de literatura I/0013.txt
ok	2.92	14	87	Metodologia - Adorno - Notas de literatura I - aa9bf37820.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Metodologia/Adorno - Notas de literatura I.pdf	ocr-reconvertidos-rapid/_page-ocr/Adorno - Notas de literatura I/0014.txt
ok	2.78	15	87	Metodologia - Adorno - Notas de literatura I - aa9bf37820.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Metodologia/Adorno - Notas de literatura I.pdf	ocr-reconvertidos-rapid/_page-ocr/Adorno - Notas de literatura I/0015.txt
ok	2.94	16	87	Metodologia - Adorno - Notas de literatura I - aa9bf37820.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Metodologia/Adorno - Notas de literatura I.pdf	ocr-reconvertidos-rapid/_page-ocr/Adorno - Notas de literatura I/0016.txt
ok	2.9	17	87	Metodologia - Adorno - Notas de literatura I - aa9bf37820.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Metodologia/Adorno - Notas de literatura I.pdf	ocr-reconvertidos-rapid/_page-ocr/Adorno - Notas de literatura I/0017.txt
ok	2.72	18	87	Metodologia - Adorno - Notas de literatura I - aa9bf37820.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Metodologia/Adorno - Notas de literatura I.pdf	ocr-reconvertidos-rapid/_page-ocr/Adorno - Notas de literatura I/0018.txt
ok	2.8	19	87	Metodologia - Adorno - Notas de literatura I - aa9bf37820.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Metodologia/Adorno - Notas de literatura I.pdf	ocr-reconvertidos-rapid/_page-ocr/Adorno - Notas de literatura I/0019.txt
ok	2.91	20	87	Metodologia - Adorno - Notas de literatura I - aa9bf37820.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Metodologia/Adorno - Notas de literatura I.pdf	ocr-reconvertidos-rapid/_page-ocr/Adorno - Notas de literatura I/0020.txt
ok	2.9	21	87	Metodologia - Adorno - Notas de literatura I - aa9bf37820.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Metodologia/Adorno - Notas de literatura I.pdf	ocr-reconvertidos-rapid/_page-ocr/Adorno - Notas de literatura I/0021.txt
ok	2.67	22	87	Metodologia - Adorno - Notas de literatura I - aa9bf37820.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Metodologia/Adorno - Notas de literatura I.pdf	ocr-reconvertidos-rapid/_page-ocr/Adorno - Notas de literatura I/0022.txt
ok	1.24	23	87	Metodologia - Adorno - Notas de literatura I - aa9bf37820.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Metodologia/Adorno - Notas de literatura I.pdf	ocr-reconvertidos-rapid/_page-ocr/Adorno - Notas de literatura I/0023.txt
ok	2.76	24	87	Metodologia - Adorno - Notas de literatura I - aa9bf37820.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Metodologia/Adorno - Notas de literatura I.pdf	ocr-reconvertidos-rapid/_page-ocr/Adorno - Notas de literatura I/0024.txt
ok	2.9	25	87	Metodologia - Adorno - Notas de literatura I - aa9bf37820.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Metodologia/Adorno - Notas de literatura I.pdf	ocr-reconvertidos-rapid/_page-ocr/Adorno - Notas de literatura I/0025.txt
ok	2.71	26	87	Metodologia - Adorno - Notas de literatura I - aa9bf37820.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Metodologia/Adorno - Notas de literatura I.pdf	ocr-reconvertidos-rapid/_page-ocr/Adorno - Notas de literatura I/0026.txt
ok	2.0	27	87	Metodologia - Adorno - Notas de literatura I - aa9bf37820.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Metodologia/Adorno - Notas de literatura I.pdf	ocr-reconvertidos-rapid/_page-ocr/Adorno - Notas de literatura I/0027.txt
ok	2.88	28	87	Metodologia - Adorno - Notas de literatura I - aa9bf37820.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Metodologia/Adorno - Notas de literatura I.pdf	ocr-reconvertidos-rapid/_page-ocr/Adorno - Notas de literatura I/0028.txt
ok	2.97	29	87	Metodologia - Adorno - Notas de literatura I - aa9bf37820.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Metodologia/Adorno - Notas de literatura I.pdf	ocr-reconvertidos-rapid/_page-ocr/Adorno - Notas de literatura I/0029.txt
ok	2.94	30	87	Metodologia - Adorno - Notas de literatura I - aa9bf37820.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Metodologia/Adorno - Notas de literatura I.pdf	ocr-reconvertidos-rapid/_page-ocr/Adorno - Notas de literatura I/0030.txt
ok	2.36	31	87	Metodologia - Adorno - Notas de literatura I - aa9bf37820.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Metodologia/Adorno - Notas de literatura I.pdf	ocr-reconvertidos-rapid/_page-ocr/Adorno - Notas de literatura I/0031.txt
ok	1.2	32	87	Metodologia - Adorno - Notas de literatura I - aa9bf37820.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Metodologia/Adorno - Notas de literatura I.pdf	ocr-reconvertidos-rapid/_page-ocr/Adorno - Notas de literatura I/0032.txt
ok	2.85	33	87	Metodologia - Adorno - Notas de literatura I - aa9bf37820.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Metodologia/Adorno - Notas de literatura I.pdf	ocr-reconvertidos-rapid/_page-ocr/Adorno - Notas de literatura I/0033.txt
ok	2.88	34	87	Metodologia - Adorno - Notas de literatura I - aa9bf37820.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Metodologia/Adorno - Notas de literatura I.pdf	ocr-reconvertidos-rapid/_page-ocr/Adorno - Notas de literatura I/0034.txt
ok	2.86	35	87	Metodologia - Adorno - Notas de literatura I - aa9bf37820.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Metodologia/Adorno - Notas de literatura I.pdf	ocr-reconvertidos-rapid/_page-ocr/Adorno - Notas de literatura I/0035.txt
ok	2.91	36	87	Metodologia - Adorno - Notas de literatura I - aa9bf37820.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Metodologia/Adorno - Notas de literatura I.pdf	ocr-reconvertidos-rapid/_page-ocr/Adorno - Notas de literatura I/0036.txt
ok	2.87	37	87	Metodologia - Adorno - Notas de literatura I - aa9bf37820.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Metodologia/Adorno - Notas de literatura I.pdf	ocr-reconvertidos-rapid/_page-ocr/Adorno - Notas de literatura I/0037.txt
ok	2.95	38	87	Metodologia - Adorno - Notas de literatura I - aa9bf37820.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Metodologia/Adorno - Notas de literatura I.pdf	ocr-reconvertidos-rapid/_page-ocr/Adorno - Notas de literatura I/0038.txt
ok	2.44	39	87	Metodologia - Adorno - Notas de literatura I - aa9bf37820.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Metodologia/Adorno - Notas de literatura I.pdf	ocr-reconvertidos-rapid/_page-ocr/Adorno - Notas de literatura I/0039.txt
ok	2.55	40	87	Metodologia - Adorno - Notas de literatura I - aa9bf37820.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Metodologia/Adorno - Notas de literatura I.pdf	ocr-reconvertidos-rapid/_page-ocr/Adorno - Notas de literatura I/0040.txt
ok	2.95	41	87	Metodologia - Adorno - Notas de literatura I - aa9bf37820.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Metodologia/Adorno - Notas de literatura I.pdf	ocr-reconvertidos-rapid/_page-ocr/Adorno - Notas de literatura I/0041.txt
ok	2.14	42	87	Metodologia - Adorno - Notas de literatura I - aa9bf37820.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Metodologia/Adorno - Notas de literatura I.pdf	ocr-reconvertidos-rapid/_page-ocr/Adorno - Notas de literatura I/0042.txt
ok	2.87	43	87	Metodologia - Adorno - Notas de literatura I - aa9bf37820.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Metodologia/Adorno - Notas de literatura I.pdf	ocr-reconvertidos-rapid/_page-ocr/Adorno - Notas de literatura I/0043.txt
ok	1.99	44	87	Metodologia - Adorno - Notas de literatura I - aa9bf37820.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Metodologia/Adorno - Notas de literatura I.pdf	ocr-reconvertidos-rapid/_page-ocr/Adorno - Notas de literatura I/0044.txt
ok	1.18	45	87	Metodologia - Adorno - Notas de literatura I - aa9bf37820.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Metodologia/Adorno - Notas de literatura I.pdf	ocr-reconvertidos-rapid/_page-ocr/Adorno - Notas de literatura I/0045.txt
ok	2.88	46	87	Metodologia - Adorno - Notas de literatura I - aa9bf37820.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Metodologia/Adorno - Notas de literatura I.pdf	ocr-reconvertidos-rapid/_page-ocr/Adorno - Notas de literatura I/0046.txt
ok	2.51	47	87	Metodologia - Adorno - Notas de literatura I - aa9bf37820.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Metodologia/Adorno - Notas de literatura I.pdf	ocr-reconvertidos-rapid/_page-ocr/Adorno - Notas de literatura I/0047.txt
ok	2.02	48	87	Metodologia - Adorno - Notas de literatura I - aa9bf37820.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Metodologia/Adorno - Notas de literatura I.pdf	ocr-reconvertidos-rapid/_page-ocr/Adorno - Notas de literatura I/0048.txt
ok	2.52	49	87	Metodologia - Adorno - Notas de literatura I - aa9bf37820.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Metodologia/Adorno - Notas de literatura I.pdf	ocr-reconvertidos-rapid/_page-ocr/Adorno - Notas de literatura I/0049.txt
ok	2.77	50	87	Metodologia - Adorno - Notas de literatura I - aa9bf37820.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Metodologia/Adorno - Notas de literatura I.pdf	ocr-reconvertidos-rapid/_page-ocr/Adorno - Notas de literatura I/0050.txt
ok	2.21	51	87	Metodologia - Adorno - Notas de literatura I - aa9bf37820.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Metodologia/Adorno - Notas de literatura I.pdf	ocr-reconvertidos-rapid/_page-ocr/Adorno - Notas de literatura I/0051.txt
ok	2.7	52	87	Metodologia - Adorno - Notas de literatura I - aa9bf37820.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Metodologia/Adorno - Notas de literatura I.pdf	ocr-reconvertidos-rapid/_page-ocr/Adorno - Notas de literatura I/0052.txt
ok	2.97	53	87	Metodologia - Adorno - Notas de literatura I - aa9bf37820.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Metodologia/Adorno - Notas de literatura I.pdf	ocr-reconvertidos-rapid/_page-ocr/Adorno - Notas de literatura I/0053.txt
ok	2.36	54	87	Metodologia - Adorno - Notas de literatura I - aa9bf37820.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Metodologia/Adorno - Notas de literatura I.pdf	ocr-reconvertidos-rapid/_page-ocr/Adorno - Notas de literatura I/0054.txt
ok	2.79	55	87	Metodologia - Adorno - Notas de literatura I - aa9bf37820.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Metodologia/Adorno - Notas de literatura I.pdf	ocr-reconvertidos-rapid/_page-ocr/Adorno - Notas de literatura I/0055.txt
ok	2.44	56	87	Metodologia - Adorno - Notas de literatura I - aa9bf37820.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Metodologia/Adorno - Notas de literatura I.pdf	ocr-reconvertidos-rapid/_page-ocr/Adorno - Notas de literatura I/0056.txt
ok	2.09	57	87	Metodologia - Adorno - Notas de literatura I - aa9bf37820.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Metodologia/Adorno - Notas de literatura I.pdf	ocr-reconvertidos-rapid/_page-ocr/Adorno - Notas de literatura I/0057.txt
ok	2.73	58	87	Metodologia - Adorno - Notas de literatura I - aa9bf37820.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Metodologia/Adorno - Notas de literatura I.pdf	ocr-reconvertidos-rapid/_page-ocr/Adorno - Notas de literatura I/0058.txt
ok	2.85	59	87	Metodologia - Adorno - Notas de literatura I - aa9bf37820.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Metodologia/Adorno - Notas de literatura I.pdf	ocr-reconvertidos-rapid/_page-ocr/Adorno - Notas de literatura I/0059.txt
ok	2.95	60	87	Metodologia - Adorno - Notas de literatura I - aa9bf37820.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Metodologia/Adorno - Notas de literatura I.pdf	ocr-reconvertidos-rapid/_page-ocr/Adorno - Notas de literatura I/0060.txt
ok	2.97	61	87	Metodologia - Adorno - Notas de literatura I - aa9bf37820.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Metodologia/Adorno - Notas de literatura I.pdf	ocr-reconvertidos-rapid/_page-ocr/Adorno - Notas de literatura I/0061.txt
ok	2.73	62	87	Metodologia - Adorno - Notas de literatura I - aa9bf37820.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Metodologia/Adorno - Notas de literatura I.pdf	ocr-reconvertidos-rapid/_page-ocr/Adorno - Notas de literatura I/0062.txt
ok	1.21	63	87	Metodologia - Adorno - Notas de literatura I - aa9bf37820.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Metodologia/Adorno - Notas de literatura I.pdf	ocr-reconvertidos-rapid/_page-ocr/Adorno - Notas de literatura I/0063.txt
ok	2.91	64	87	Metodologia - Adorno - Notas de literatura I - aa9bf37820.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Metodologia/Adorno - Notas de literatura I.pdf	ocr-reconvertidos-rapid/_page-ocr/Adorno - Notas de literatura I/0064.txt
ok	2.87	65	87	Metodologia - Adorno - Notas de literatura I - aa9bf37820.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Metodologia/Adorno - Notas de literatura I.pdf	ocr-reconvertidos-rapid/_page-ocr/Adorno - Notas de literatura I/0065.txt
ok	1.47	66	87	Metodologia - Adorno - Notas de literatura I - aa9bf37820.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Metodologia/Adorno - Notas de literatura I.pdf	ocr-reconvertidos-rapid/_page-ocr/Adorno - Notas de literatura I/0066.txt
ok	1.81	67	87	Metodologia - Adorno - Notas de literatura I - aa9bf37820.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Metodologia/Adorno - Notas de literatura I.pdf	ocr-reconvertidos-rapid/_page-ocr/Adorno - Notas de literatura I/0067.txt
ok	2.95	68	87	Metodologia - Adorno - Notas de literatura I - aa9bf37820.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Metodologia/Adorno - Notas de literatura I.pdf	ocr-reconvertidos-rapid/_page-ocr/Adorno - Notas de literatura I/0068.txt
ok	2.96	69	87	Metodologia - Adorno - Notas de literatura I - aa9bf37820.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Metodologia/Adorno - Notas de literatura I.pdf	ocr-reconvertidos-rapid/_page-ocr/Adorno - Notas de literatura I/0069.txt
